# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
49 4.85 1.00937 31.8782 0.992664 15.8238 1.09456 16.3973
50 4.95 1.00182 33.9536 0.999344 16.8599 1.03518 17.4684
51 5.05 0.988099 36.0842 1.00568 17.9452 0.992355 18.5372
52 5.15 0.977645 38.2765 1.00045 19.068 0.95447 19.6062
53 5.25 0.966409 40.5287 1.00781 20.2434 0.922241 20.6796
54 5.35 0.963883 42.8613 1.00553 21.4613 0.8925 21.7585
55 5.45 0.960589 45.2737 0.999709 22.7178 0.865274 22.844
56 5.55 0.964145 47.7846 0.994992 24.0147 0.848542 23.948
57 5.65 0.970835 50.4048 0.980643 25.3393 0.840691 25.0814
58 5.75 0.97679 53.1354 0.971603 26.6987 0.856123 26.2769
59 5.85 0.984857 55.985 0.961124 28.0905 0.875999 27.543
60 5.95 0.98697 58.9392 0.95861 29.5266 0.911209 28.9055
61 6.05 0.988104 61.9972 0.951338 31 0.940366 30.3591
62 6.15 0.992203 65.1701 0.948297 32.5178 0.975303 31.9172
63 6.25 0.988498 68.4347 0.959081 34.1032 1.00848 33.5809
64 6.35 0.988246 71.8039 0.961621 35.744 1.03475 35.3429
65 6.45 0.991455 75.2913 0.972547 37.4562 1.05721 37.2006
66 6.55 0.994332 78.8981 0.985248 39.2449 1.0797 39.1569
67 6.65 0.994506 82.6166 0.997218 41.111 1.08225 41.1782
68 6.75 0.996361 86.4549 1.00697 43.0525 1.08371 43.2634
69 6.85 0.997031 90.4105 1.0155 45.0688 1.07098 45.3858
70 6.95 1.00712 94.5236 1.02043 47.1545 1.06007 47.5484
71 7.05 1.00913 98.7641 1.02754 49.3157 1.05062 49.7537
72 7.15 1.00636 103.114 1.03523 51.5552 1.032 51.9819
73 7.25 1.0124 107.613 1.03134 53.8492 1.02599 54.2593
74 7.35 1.01301 112.24 1.03312 56.2109 1.00518 56.5526
75 7.45 1.01608 117.008 1.03093 58.6321 0.996692 58.8889
76 7.55 1.01212 121.886 1.02293 61.0995 0.983225 61.256
77 7.65 1.01425 126.904 1.02136 63.6288 0.980256 63.6787
78 7.75 1.0129 132.048 1.01445 66.2071 0.976772 66.1564
79 7.85 1.01189 137.32 1.00922 68.8387 0.977471 68.7003
80 7.95 1.01376 142.737 1.00243 71.5196 0.986169 71.3326
81 8.05 1.00979 148.27 0.996571 74.2523 0.985504 74.0296
82 8.15 1.00677 153.924 0.994343 77.0471 0.98719 76.7989
83 8.25 1.00757 159.722 0.990457 79.8997 1.0025 79.6806
84 8.35 1.00244 165.631 0.989047 82.8177 0.9959 82.6131
85 8.45 1.00031 171.67 0.986358 85.7978 1.00679 85.6491
86 8.55 0.996356 177.828 0.985643 88.8468 1.00842 88.7623
87 8.65 0.995873 184.128 0.989422 91.9795 1.0092 91.9514
88 8.75 0.992307 190.552 0.989258 95.1844 1.01135 95.2214
89 8.85 0.993319 197.129 0.990403 98.4669 1.00485 98.5452
90 8.95 0.995896 203.874 0.996418 101.844 1.00642 101.95
91 9.05 0.992445 210.746 0.996755 105.299 1.00405 105.423
92 9.15 0.994654 217.787 0.99993 108.841 1.00404 108.973
93 9.25 0.997449 225.003 0.998078 112.455 1.00645 112.61
94 9.35 0.996676 232.37 0.999886 116.154 0.996831 116.29
95 9.45 0.995225 239.884 0.99963 119.931 0.996425 120.048
96 9.55 0.998 247.579 1.00144 123.796 0.986919 123.849
97 9.65 0.999596 255.45 1.00312 127.749 0.995899 127.766
98 9.75 0.999698 263.485 1.00246 131.781 0.987851 131.732
99 9.85 0.99765 271.668 1.00046 135.889 0.994317 135.806
100 9.95 1.00096 280.047 0.996488 140.063 0.995593 139.969
1010000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000675265 0.000136719 0.0169598 0.00170898 0 0
17 1.65 0.00753523 0.00185547 0.358005 0.0426074 0 0
18 1.75 0.0457381 0.0136133 1.35522 0.216738 0 0
19 1.85 0.165518 0.0611328 1.74587 0.467412 0 0
20 1.95 0.402107 0.189336 1.28503 0.672432 0 0
21 2.05 0.736181 0.44873 0.734515 0.801924 0 0
22 2.15 1.06315 0.860645 0.3891 0.877393 0 0
23 2.25 1.31415 1.41836 0.222061 0.924561 0 0
24 2.35 1.37352 2.0542 0.148305 0.958926 0 0
25 2.45 1.29433 2.70541 0.122398 0.989766 0.00232757 0.000585937
26 2.55 1.11642 3.314 0.142506 1.02866 0.227706 0.0625781
27 2.65 0.916971 3.85387 0.218726 1.09316 1.80671 0.593789
28 2.75 0.762372 4.33729 0.372429 1.21142 3.43047 1.68004
29 2.85 0.660137 4.78682 0.624954 1.42448 2.94861 2.68281
30 2.95 0.649803 5.26096 0.994797 1.78775 1.75492 3.32223
31 3.05 0.700748 5.8076 1.37809 2.32565 1.04388 3.72895
32 3.15 0.764989 6.44408 1.58158 2.9841 0.739912 4.03648
33 3.25 0.843292 7.19086 1.5814 3.68491 0.63733 4.31848
34 3.35 0.934342 8.07006 1.46835 4.37628 0.647678 4.62309
35 3.45 1.02569 9.09359 1.3166 5.03379 0.68612 4.96535
36 3.55 1.11264 10.2691 1.19217 5.66423 0.753736 5.36324
37 3.65 1.16947 11.5753 1.08857 6.27274 0.803643 5.81172
38 3.75 1.19118 12.9794 1.03773 6.88502 0.868984 6.32352
39 3.85 1.17532 14.4398 1.01053 7.51348 0.955076 6.91637
40 3.95 1.1399 15.9307 0.999004 8.16745 1.01792 7.58141
41 4.05 1.10112 17.4445 1.00867 8.86157 1.0793 8.32266
42 4.15 1.0638 18.9803 1.00586 9.58843 1.13463 9.1409
43 4.25 1.0426 20.5587 1.0099 10.3537 1.16544 10.0224
44 4.35 1.04009 22.2084 1.00455 11.1512 1.20853 10.9798
45 4.45 1.03859 23.9324 0.998459 11.9806 1.20759 11.9811
46 4.55 1.0386 25.7346 0.989915 12.8403 1.19662 13.0183
47 4.65 1.03981 27.6192 0.988193 13.7365 1.17648 14.0832
48 4.75 1.02873 29.5647 0.993639 14.677 1.132 15.1524
49 4.85 1.01293 31.5617 1.00079 15.6645 1.09259 16.2282
50 4.95 1.00488 33.6256 0.997625 16.6898 1.05593 17.3111
51 5.05 0.987257 35.7359 1.0024 17.7622 1.00775 18.387
52 5.15 0.979508 37.9133 1.00939 18.8852 0.962063 19.4551
53 5.25 0.969067 40.1522 1.01013 20.0531 0.923109 20.5203
54 5.35 0.964053 42.465 1.00788 21.2633 0.888271 21.5846
55 5.45 0.965793 44.8694 1.00172 22.5114 0.869246 22.6656
56 5.55 0.965334 47.3618 0.995245 23.7973 0.846977 23.7579
57 5.65 0.971563 49.9615 0.981315 25.1114 0.849817 24.8937
58 5.75 0.981717 52.6821 0.971935 26.4595 0.847751 26.0674
59 5.85 0.982934 55.5018 0.966883 27.8478 0.879195 27.3273
60 5.95 0.98719 58.4313 0.958917 29.272 0.901832 28.6643
61 6.05 0.987071 61.4598 0.955814 30.7399 0.932122 30.093
62 6.15 0.990275 64.5997 0.952176 32.2509 0.975213 31.6375
63 6.25 0.984772 67.824 0.95853 33.8219 1.01233 33.2935
64 6.35 0.987023 71.16 0.96265 35.4504 1.02603 35.0258
65 6.45 0.990875 74.6156 0.971541 37.1462 1.05769 36.8684
66 6.55 0.993275 78.1877 0.984201 38.9178 1.06795 38.7869
67 6.65 0.991309 81.8626 0.992155 40.7586 1.08271 40.792
68 6.75 0.999267 85.6791 1.00519 42.6801 1.07824 42.8493
69 6.85 1.00434 89.6297 1.01036 44.669 1.07673 44.965
70 6.95 1.00419 93.6959 1.01896 46.7339 1.06327 47.1153
71 7.05 1.00747 97.8933 1.02599 48.8732 1.05532 49.3116
72 7.15 1.01207 102.23 1.02755 51.077 1.03449 51.5261
73 7.25 1.01002 106.68 1.0352 53.3597 1.02235 53.7761
74 7.35 1.01365 111.27 1.03221 55.699 1.00395 56.0466
75 7.45 1.01033 115.971 1.03016 58.0978 0.998195 58.3664
76 7.55 1.00939 120.794 1.02658 60.5526 0.985071 60.7173
77 7.65 1.01244 125.76 1.01812 63.0523 0.98352 63.1271
78 7.75 1.0117 130.853 1.01539 65.6108 0.974023 65.5765
79 7.85 1.01218 136.081 1.00925 68.2197 0.976868 68.0968
80 7.95 1.01068 141.436 0.998793 70.8679 0.981325 70.6933
81 8.05 1.01035 146.924 1.00003 73.5864 0.987558 73.3725
82 8.15 1.00831 152.537 0.990649 76.3468 0.98764 76.1191
83 8.25 1.0037 158.263 0.989762 79.1727 0.99699 78.9602
84 8.35 1.00231 164.121 0.988144 82.0629 0.992615 81.8578
85 8.45 1.00114 170.112 0.987906 85.022 1.00595 84.8649
86 8.55 0.997191 176.223 0.989735 88.0573 1.00473 87.9402
87 8.65 0.996183 182.47 0.988391 91.1598 1.00898 91.101
88 8.75 0.99163 188.834 0.988856 94.3359 1.00899 94.3356
89 8.85 0.996153 195.374 0.992125 97.5958 1.0099 97.6473
90 8.95 0.995652 202.059 0.993057 100.933 1.00777 101.027
91 9.05 0.992825 208.875 0.995123 104.352 1.00005 104.457
92 9.15 0.993511 215.848 0.997236 107.855 1.0026 107.972
93 9.25 0.997801 223.004 0.996848 111.433 1.00367 111.567
94 9.35 0.993571 230.284 1.00185 115.107 0.995479 115.212
95 9.45 0.997303 237.75 1.00057 118.856 0.998977 118.947
96 9.55 0.995146 245.358 1.0024 122.691 0.993646 122.742
97 9.65 1.00151 253.175 1.00178 126.605 0.995281 126.622
98 9.75 0.998357 261.13 1.00144 130.599 0.998519 130.596
99 9.85 0.997572 269.243 1.00032 134.67 0.993172 134.631
100 9.95 0.999958 277.541 0.998612 138.818 0.994216 138.752
1020000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000675111 0.000136719 0.0149727 0.00151367 0 0
17 1.65 0.00751191 0.00185547 0.369576 0.0438184 0 0
18 1.75 0.0483522 0.0142969 1.33878 0.216162 0 0
19 1.85 0.161292 0.0606641 1.75151 0.468125 0 0
20 1.95 0.409054 0.191309 1.28577 0.673623 0 0
21 2.05 0.751156 0.456426 0.727193 0.802061 0 0
22 2.15 1.06282 0.869023 0.390055 0.877832 0 0
23 2.25 1.29343 1.41889 0.215534 0.923691 0 0
24 2.35 1.36565 2.05225 0.147085 0.957832 0 0
25 2.45 1.29039 2.70266 0.119979 0.988105 0.00170788 0.000429688
26 2.55 1.112 3.30986 0.143309 1.02728 0.230472 0.0633203
27 2.65 0.915534 3.84973 0.216659 1.09123 1.80011 0.593594
28 2.75 0.747103 4.3242 0.363926 1.20693 3.41842 1.67793
29 2.85 0.669833 4.78115 0.629721 1.42193 2.9582 2.68578
30 2.95 0.649609 5.2559 0.995168 1.78596 1.76068 3.32848
31 3.05 0.694882 5.79875 1.37238 2.32253 1.02885 3.72996
32 3.15 0.761686 6.43346 1.58231 2.9824 0.713319 4.02684
33 3.25 0.846899 7.18465 1.58581 3.68636 0.629605 4.30586
34 3.35 0.932879 8.06379 1.4649 4.37727 0.656969 4.61516
35 3.45 1.03075 9.09402 1.31918 5.03712 0.695276 4.9623
36 3.55 1.11696 10.2761 1.19442 5.66974 0.760588 5.36437
37 3.65 1.17361 11.589 1.10228 6.28691 0.812633 5.81852
38 3.75 1.19553 13.0008 1.03255 6.89718 0.89657 6.34738
39 3.85 1.18758 14.4789 1.01147 7.52725 0.945573 6.93535
40 3.95 1.15444 15.9914 1.00699 8.18761 1.01322 7.59844
41 4.05 1.10147 17.5085 1.01273 8.88573 1.0911 8.3491
42 4.15 1.06919 19.0546 1.01365 9.61941 1.13887 9.1718
43 4.25 1.05182 20.65 1.01611 10.3908 1.18736 10.0713
44 4.35 1.04486 22.3102 1.00626 11.1909 1.19903 11.023
45 4.45 1.04369 24.0457 1.00293 12.0256 1.21983 12.0362
46 4.55 1.03799 25.8501 0.997813 12.8937 1.20079 13.0788
47 4.65 1.03961 27.7376 0.990513 13.7938 1.16801 14.1381
48 4.75 1.02332 29.6763 0.995808 14.738 1.1359 15.213
49 4.85 1.0131 31.6773 0.997181 15.7237 1.09596 16.2943
50 4.95 1.00418 33.7434 1.00702 16.7607 1.0496 17.3729
51 5.05 0.98856 35.8604 1.00702 17.8399 1.00691 18.4499
52 5.15 0.972337 38.0257 1.00765 18.9631 0.956664 19.514
53 5.25 0.960347 40.2484 1.0065 20.1289 0.919448 20.5769
54 5.35 0.963696 42.5645 1.00119 21.3333 0.885724 21.6402
55 5.45 0.958201 44.9542 0.994232 22.5742 0.866714 22.72
56 5.55 0.963037 47.445 0.985576 23.85 0.853112 23.8221
57 5.65 0.974931 50.0583 0.980118 25.1649 0.841298 24.9486
58 5.75 0.975907 52.7675 0.968631 26.5108 0.853024 26.1316
59 5.85 0.97933 55.5817 0.958506 27.8893 0.882885 27.399
60 5.95 0.978564 58.4906 0.956187 29.3119 0.900756 28.7366
61 6.05 0.990566 61.5351 0.947232 30.7689 0.93146 30.1666
62 6.15 0.986941 64.6695 0.946266 32.273 0.968712 31.7034
63 6.25 0.987463 67.9084 0.951716 33.8354 1.00225 33.3456
64 6.35 0.988095 71.2539 0.961658 35.465 1.02487 35.0789
65 6.45 0.989051 74.7091 0.97179 37.164 1.05183 36.9142
66 6.55 0.990358 78.2769 0.986343 38.9424 1.05297 38.8089
67 6.65 0.993334 81.9654 0.990161 40.7827 1.07635 40.8054
68 6.75 0.997189 85.7805 1.0085 42.7137 1.07948 42.8683
69 6.85 1.00243 89.73 1.01863 44.7224 1.07048 44.9752
70 6.95 1.00663 93.8127 1.02393 46.8009 1.06281 47.1283
71 7.05 1.00752 98.0174 1.03004 48.9524 1.05409 49.3258
72 7.15 1.01093 102.357 1.031 51.1674 1.04053 51.5567
73 7.25 1.0142 106.833 1.03638 53.4567 1.02643 53.8196
74 7.35 1.01403 111.433 1.0345 55.8052 1.00048 56.0866
75 7.45 1.01451 116.161 1.02805 58.2032 1.00649 58.4296
76 7.55 1.01284 121.009 1.02622 60.6615 0.997203 60.8136
77 7.65 1.01392 125.991 1.01859 63.1666 0.988494 63.24
78 7.75 1.01595 131.115 1.01437 65.727 0.991518 65.7379
79 7.85 1.01261 136.355 1.01215 68.348 0.978913 68.2679
80 7.95 1.01169 141.723 1.00238 71.0104 0.990445 70.8934
81 8.05 1.00896 147.213 0.995549 73.7216 0.985439 73.5718
82 8.15 1.00803 152.835 0.99249 76.492 0.981065 76.305
83 8.25 1.00443 158.576 0.989321 79.3218 0.994856 79.1451
84 8.35 1.00075 164.434 0.987176 82.2142 0.994455 82.0532
85 8.45 0.997116 170.413 0.986345 85.1739 0.998519 85.0436
86 8.55 0.996511 176.529 0.987412 88.2074 1.00506 88.1253
87 8.65 0.995022 182.781 0.987889 91.3136 1.00006 91.2639
88 8.75 0.991331 189.154 0.988954 94.4955 1.00981 94.5065
89 8.85 0.993068 195.685 0.987704 97.7466 1.00593 97.8111
90 8.95 0.990564 202.347 0.991166 101.083 1.00137 101.175
91 9.05 0.993102 209.177 0.996408 104.513 1.00422 104.625
92 9.15 0.995091 216.172 0.995115 108.014 0.993617 108.114
93 9.25 0.997051 223.336 0.996501 111.597 0.996268 111.689
94 9.35 0.996444 230.65 1.00049 115.273 0.992206 115.328
95 9.45 0.996437 238.122 1.00354 119.039 0.999271 119.07
96 9.55 0.997368 245.76 1.00256 122.882 0.996135 122.881
97 9.65 0.998697 253.569 1.00332 126.808 1.00627 126.811
98 9.75 1.00257 261.572 1.00401 130.819 0.997266 130.787
99 9.85 0.999649 269.716 1.00048 134.898 0.996682 134.843
100 9.95 1.00028 278.031 1.00177 139.066 0.998936 138.991
1030000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.00028993 5.85937e-05 0.0144886 0.00147461 0 0
17 1.65 0.00924429 0.0021875 0.351231 0.0419629 0 0
18 1.75 0.043256 0.0133984 1.33013 0.214414 0 0
19 1.85 0.161872 0.0602734 1.72261 0.463984 0 0
20 1.95 0.401909 0.189551 1.29555 0.67252 0 0
21 2.05 0.728037 0.44834 0.718644 0.800361 0 0
22 2.15 1.0507 0.859141 0.392712 0.877188 0 0
23 2.25 1.27753 1.40613 0.222824 0.924932 0 0
24 2.35 1.34554 2.03461 0.14687 0.959268 0 0
25 2.45 1.29822 2.69363 0.13108 0.992578 0.00170315 0.000429688
26 2.55 1.13608 3.31842 0.147924 1.0333 0.21342 0.0590625
27 2.65 0.938871 3.87602 0.228144 1.10115 1.78136 0.587578
28 2.75 0.769568 4.36822 0.377178 1.22191 3.38217 1.66813
29 2.85 0.68383 4.83803 0.634108 1.43997 2.93392 2.67484
30 2.95 0.660618 5.32428 0.996376 1.80703 1.76733 3.32453
31 3.05 0.702125 5.87676 1.36227 2.34348 1.06004 3.74109
32 3.15 0.77228 6.52498 1.58462 3.00906 0.743916 4.05293
33 3.25 0.841781 7.27701 1.5885 3.71926 0.66278 4.34875
34 3.35 0.942178 8.17129 1.47454 4.41969 0.686895 4.67445
35 3.45 1.03424 9.2125 1.33164 5.0906 0.718204 5.0357
36 3.55 1.11845 10.4045 1.21082 5.73648 0.772892 5.4473
37 3.65 1.17726 11.731 1.10736 6.36095 0.838726 5.91949
38 3.75 1.19283 13.1497 1.04367 6.98218 0.899671 6.45395
39 3.85 1.18513 14.6353 1.01582 7.61949 0.960603 7.05547
40 3.95 1.14434 16.1453 1.00511 8.28329 1.02673 7.73215
41 4.05 1.09041 17.6578 1.00844 8.9834 1.07354 8.47594
42 4.15 1.06425 19.2079 1.0099 9.71959 1.12265 9.29277
43 4.25 1.04406 20.8026 1.00962 10.4915 1.15662 10.1753
44 4.35 1.04259 22.471 1.00001 11.2924 1.19813 11.133
45 4.45 1.03825 24.2097 0.993263 12.1249 1.19749 12.1347
46 4.55 1.04098 26.0323 0.992735 12.9948 1.17295 13.1606
47 4.65 1.03651 27.9276 0.986009 13.8971 1.14961 14.2104
48 4.75 1.03097 29.8947 0.992309 14.8447 1.12913 15.2865
49 4.85 1.0164 31.9167 0.987212 15.8276 1.08361 16.3632
50 4.95 0.998458 33.9856 0.993617 16.858 1.0494 17.4494
51 5.05 0.986859 36.114 1.00258 17.9401 1.00014 18.5267
52 5.15 0.972863 38.296 1.00085 19.0637 0.954998 19.5965
53 5.25 0.962468 40.5394 1.00751 20.2389 0.922732 20.6709
54 5.35 0.961091 42.8657 0.999871 21.4502 0.89129 21.7485
55 5.45 0.962454 45.2832 0.997258 22.7039 0.869706 22.8397
56 5.55 0.959719 47.7831 0.989931 23.9944 0.858809 23.9571
57 5.65 0.969789 50.4012 0.987001 25.328 0.861598 25.1191
58 5.75 0.973487 53.1231 0.967874 26.6824 0.863451 26.3251
59 5.85 0.981895 55.9646 0.965933 28.0816 0.879779 27.597
60 5.95 0.979171 58.8961 0.959095 29.5187 0.900299 28.9433
61 6.05 0.98541 61.9463 0.954298 30.9971 0.943348 30.402
62 6.15 0.98929 65.1106 0.952422 32.5218 0.969863 31.9516
63 6.25 0.992016 68.3876 0.953832 34.0989 0.992141 33.5889
64 6.35 0.987416 71.7548 0.964531 35.745 1.02265 35.3309
65 6.45 0.993847 75.2515 0.972982 37.4583 1.05711 37.1887
66 6.55 0.995157 78.8623 0.984327 39.2457 1.06525 39.1192
67 6.65 0.990469 82.5664 0.994571 41.1073 1.082 41.1404
68 6.75 1.00176 86.4264 1.00393 43.0433 1.07635 43.212
69 6.85 1.00005 90.3948 1.01613 45.0614 1.06706 45.327
70 6.95 1.00502 94.5001 1.02078 47.1483 1.06297 47.4959
71 7.05 1.01173 98.7527 1.02625 49.3072 1.05402 49.7089
72 7.15 1.01266 103.131 1.03173 51.5397 1.04603 51.9678
73 7.25 1.01417 107.639 1.03335 53.8386 1.02703 54.2482
74 7.35 1.01148 112.26 1.03246 56.1994 1.00898 56.5508
75 7.45 1.01146 117.008 1.032 58.6237 1.00055 58.8968
76 7.55 1.01623 121.906 1.02566 61.0982 0.97951 61.2554
77 7.65 1.01671 126.938 1.02231 63.6304 0.985613 63.6919
78 7.75 1.01445 132.091 1.01392 66.208 0.983188 66.1863
79 7.85 1.01118 137.36 1.00909 68.8398 0.981929 68.7424
80 7.95 1.01172 142.768 1.00116 71.518 0.977794 71.353
81 8.05 1.00676 148.285 0.995344 74.248 0.98373 74.0459
82 8.15 1.00556 153.933 0.994965 77.0452 0.98732 76.8162
83 8.25 1.00398 159.712 0.989798 79.8965 0.990054 79.6626
84 8.35 1.00312 165.626 0.990992 82.8209 0.996904 82.5988
85 8.45 0.998794 171.657 0.987859 85.8063 1.00829 85.6398
86 8.55 0.998493 177.83 0.988795 88.8656 1.00415 88.7405
87 8.65 0.995995 184.132 0.989961 92.0006 1.01032 91.9338
88 8.75 0.994249 190.57 0.990005 95.2087 1.00802 95.1939
89 8.85 0.995296 197.162 0.990696 98.4928 1.00667 98.5246
90 8.95 0.996189 203.91 0.992606 101.858 1.01329 101.953
91 9.05 0.994135 210.796 0.993428 105.302 1.00758 105.439
92 9.15 0.994119 217.834 0.995831 108.83 1.00705 109.001
93 9.25 0.992031 225.012 0.999912 112.451 1.00105 112.619
94 9.35 0.991593 232.343 0.998935 116.148 0.994457 116.291
95 9.45 0.993974 239.85 1.00021 119.928 0.994942 120.044
96 9.55 0.995087 247.525 1.00098 123.792 0.993356 123.871
97 9.65 0.998229 255.386 1.0024 127.743 0.995102 127.786
98 9.75 0.99831 263.411 1.00102 131.77 0.994613 131.779
99 9.85 1.0004 271.619 0.9974 135.866 0.992368 135.847
100 9.95 1.00108 280.001 0.997428 140.046 0.993458 140.001
1040000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000482676 9.76563e-05 0.0149228 0.00151367 0 0
17 1.65 0.00798976 0.00193359 0.367934 0.0437891 0 0
18 1.75 0.044131 0.0133398 1.35961 0.21957 0 0
19 1.85 0.165757 0.0611914 1.74633 0.471836 0 0
20 1.95 0.412944 0.193613 1.27129 0.67585 0 0
21 2.05 0.751777 0.460078 0.725077 0.804443 0 0
22 2.15 1.07501 0.879141 0.383551 0.879297 0 0
23 2.25 1.29821 1.43342 0.210032 0.92418 0 0
24 2.35 1.36475 2.06893 0.146493 0.95833 0 0
25 2.45 1.29313 2.72344 0.121983 0.989248 0.00309609 0.00078125
26 2.55 1.09198 3.32219 0.138489 1.02727 0.225779 0.0626172
27 2.65 0.906277 3.85898 0.21897 1.0922 1.82465 0.602383
28 2.75 0.744926 4.33414 0.363559 1.20826 3.42073 1.69203
29 2.85 0.650552 4.77986 0.630497 1.42445 2.93072 2.69469
30 2.95 0.646784 5.25465 0.993959 1.78959 1.74947 3.33598
31 3.05 0.687936 5.79445 1.36825 2.32685 1.00571 3.73012
32 3.15 0.751503 6.42338 1.58777 2.9918 0.712525 4.02801
33 3.25 0.856692 7.18652 1.57574 3.69427 0.620718 4.3043
34 3.35 0.946062 8.08195 1.45691 4.38435 0.640749 4.6073
35 3.45 1.04306 9.12891 1.3141 5.04446 0.692798 4.95477
36 3.55 1.12369 10.3232 1.19624 5.68083 0.767567 5.36238
37 3.65 1.17814 11.6468 1.09334 6.29568 0.801835 5.8125
38 3.75 1.18576 13.0529 1.03855 6.91213 0.894426 6.34238
39 3.85 1.19063 14.5411 1.0105 7.54431 0.957317 6.94016
40 3.95 1.14906 16.053 1.01062 8.20982 1.04237 7.62535
41 4.05 1.10744 17.5848 1.01066 8.90944 1.08969 8.37828
42 4.15 1.06791 19.1358 1.02733 9.65618 1.14502 9.20902
43 4.25 1.05387 20.7411 1.02361 10.4365 1.2036 10.1247
44 4.35 1.04176 22.4034 1.02221 11.2529 1.2196 11.0966
45 4.45 1.04177 24.1431 1.01253 12.099 1.23637 12.1278
46 4.55 1.04625 25.9695 1.00529 12.9773 1.19901 13.1731
47 4.65 1.04129 27.868 1.0015 13.8912 1.18116 14.2487
48 4.75 1.02449 29.8171 0.998771 14.8423 1.13886 15.3308
49 4.85 1.02045 31.8412 0.99201 15.8271 1.09473 16.4154
50 4.95 1.003 33.9135 1.00015 16.8613 1.05263 17.5018
51 5.05 0.990435 36.0434 1.00408 17.942 1.00145 18.5775
52 5.15 0.975146 38.2242 0.998399 19.0594 0.953998 19.6432
53 5.25 0.963127 40.4627 1.00492 20.2283 0.907402 20.6967
54 5.35 0.964832 42.7913 1.00237 21.4391 0.885053 21.7638
55 5.45 0.959639 45.1948 0.989638 22.6796 0.86328 22.8439
56 5.55 0.96116 47.6914 0.980886 23.9548 0.837017 23.9298
57 5.65 0.965559 50.2905 0.972517 25.265 0.832208 25.0489
58 5.75 0.969268 52.9928 0.964951 26.6115 0.839589 26.2183
59 5.85 0.978862 55.8176 0.955977 27.9922 0.865767 27.4664
60 5.95 0.984073 58.7554 0.947367 29.4078 0.899382 28.8076
61 6.05 0.987691 61.8039 0.951008 30.8768 0.920636 30.2271
62 6.15 0.984215 64.9431 0.946532 32.3878 0.967539 31.7686
63 6.25 0.984741 68.1868 0.956402 33.9645 1.00057 33.415
64 6.35 0.987161 71.5435 0.963697 35.6045 1.02672 35.1589
65 6.45 0.986431 75.0041 0.976211 37.3186 1.05522 37.008
66 6.55 0.989575 78.5842 0.985598 39.1032 1.06597 38.9343
67 6.65 0.992657 82.2859 0.993533 40.9575 1.08367 40.9527
68 6.75 0.995986 86.1126 1.00645 42.8928 1.07579 43.0174
69 6.85 1.00382 90.0845 1.01872 44.9103 1.08269 45.1571
70 6.95 1.00866 94.1929 1.02377 46.9974 1.07188 47.3377
71 7.05 1.00906 98.422 1.02892 49.1557 1.06206 49.5612
72 7.15 1.01457 102.796 1.0341 51.3867 1.04669 51.8151
73 7.25 1.01607 107.299 1.03252 53.6773 1.03272 54.1014
74 7.35 1.01937 111.943 1.0375 56.0426 1.02085 56.4244
75 7.45 1.01644 116.7 1.03232 58.4606 0.995978 58.7528
