# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
30 2.95 0.597779 5.18631 0.968495 1.72771 1.65374 3.46164
31 3.05 0.648164 5.69137 1.3986 2.27308 0.883847 3.80559
32 3.15 0.735726 6.30287 1.62244 2.94787 0.58544 4.04859
33 3.25 0.822491 7.03057 1.60923 3.66036 0.508602 4.27344
34 3.35 0.930901 7.90562 1.46428 4.34916 0.542385 4.52813
35 3.45 1.03683 8.93932 1.30572 5.00059 0.610164 4.83203
36 3.55 1.13246 10.1346 1.17115 5.61928 0.686571 5.1941
37 3.65 1.19693 11.4701 1.07649 6.2204 0.740547 5.60691
38 3.75 1.21387 12.8996 1.02908 6.82699 0.839491 6.10082
39 3.85 1.19792 14.3866 1.00816 7.45337 0.938782 6.68305
40 3.95 1.14704 15.8855 1.00503 8.11067 1.04087 7.36254
41 4.05 1.09766 17.3933 1.01308 8.80718 1.12469 8.13434
42 4.15 1.06201 18.9251 1.0201 9.5436 1.19593 8.9959
43 4.25 1.05177 20.5161 1.01986 10.3157 1.22987 9.9252
44 4.35 1.05217 22.1835 1.01401 11.1199 1.27569 10.9349
45 4.45 1.05348 23.9305 1.00557 11.9546 1.28453 11.9989
46 4.55 1.05144 25.7535 1.00336 12.8253 1.27773 13.1053
47 4.65 1.05041 27.6556 1.00044 13.732 1.22817 14.2161
48 4.75 1.03822 29.6173 1.001 14.6786 1.18221 15.3318
49 4.85 1.0277 31.6418 1.01468 15.6789 1.12117 16.435
50 4.95 1.01203 33.7183 1.02023 16.7267 1.0682 17.5299
51 5.05 0.989918 35.8324 1.02609 17.8234 1.00424 18.6013
52 5.15 0.975543 37.9992 1.02345 18.961 0.950152 19.6554
53 5.25 0.95897 40.2127 1.02247 20.1421 0.910818 20.7055
54 5.35 0.964317 42.5242 1.00855 21.3519 0.856282 21.7306
55 5.45 0.958331 44.9079 1.00788 22.6066 0.826304 22.7573
56 5.55 0.958353 47.38 0.989752 23.8844 0.809307 23.8001
57 5.65 0.963665 49.9562 0.974261 25.188 0.814485 24.8878
58 5.75 0.973058 52.6504 0.961945 26.521 0.821365 26.0238
59 5.85 0.978458 55.4544 0.94614 27.8782 0.849128 27.2394
60 5.95 0.984237 58.3724 0.936649 29.2681 0.875701 28.5362
61 6.05 0.985256 61.3925 0.93302 30.6994 0.919612 29.9443
62 6.15 0.981477 64.5014 0.934635 32.1812 0.970069 31.4793
63 6.25 0.98406 67.7206 0.941242 33.7223 1.00402 33.12
64 6.35 0.981836 71.0362 0.952226 35.3317 1.03283 34.8623
65 6.45 0.989306 74.4831 0.962364 37.0098 1.0629 36.7121
66 6.55 0.988643 78.0353 0.974768 38.7626 1.07289 38.6377
67 6.65 0.993375 81.7143 0.993061 40.6033 1.08734 40.6491
68 6.75 0.997562 85.5207 1.00622 42.5248 1.09759 42.7411
69 6.85 1.00137 89.4557 1.01463 44.5204 1.0849 44.8705
70 6.95 1.00235 93.5103 1.02381 46.5933 1.07309 47.0386
71 7.05 1.0091 97.7106 1.03412 48.7476 1.05835 49.2391
72 7.15 1.01221 102.044 1.04016 50.9764 1.04264 51.4689
73 7.25 1.01374 106.507 1.03935 53.2662 1.03038 53.7345
74 7.35 1.015 111.098 1.04195 55.6253 1.0054 56.0066
75 7.45 1.0159 115.82 1.0395 58.0436 0.999291 58.3266
76 7.55 1.01745 120.677 1.03795 60.5233 0.979504 60.6623
77 7.65 1.01766 125.665 1.02973 63.0491 0.980414 63.0627
78 7.75 1.0202 130.796 1.02144 65.6205 0.979073 65.5226
79 7.85 1.02138 136.067 1.01385 68.2391 0.981017 68.0514
80 7.95 1.01562 141.443 1.00694 70.9064 0.983931 70.6528
81 8.05 1.0148 146.95 1.0015 73.6266 0.992165 73.3421
82 8.15 1.00995 152.568 0.993644 76.3929 0.990981 76.0955
83 8.25 1.00951 158.321 0.988448 79.2126 1.00236 78.9494
84 8.35 1.0059 164.195 0.989243 82.1034 1.01112 81.8983
85 8.45 1.00072 170.178 0.990337 85.0671 1.01347 84.9253
86 8.55 0.999049 176.294 0.983235 88.0796 1.01471 88.0281
87 8.65 0.995438 182.532 0.983866 91.165 1.01687 91.2107
88 8.75 0.991212 188.887 0.988842 94.3381 1.01052 94.4472
89 8.85 0.991229 195.389 0.989813 97.5874 1.00932 97.7541
90 8.95 0.991672 202.041 0.99363 100.923 1.00473 101.121
91 9.05 0.991281 208.84 0.992219 104.329 1.00079 104.549
92 9.15 0.987748 215.765 0.995826 107.824 0.995571 108.036
93 9.25 0.991965 222.873 1.00068 111.412 0.995149 111.598
94 9.35 0.992079 230.136 0.997641 115.068 0.993726 115.231
95 9.45 0.990862 237.546 0.996268 118.797 0.986492 118.917
96 9.55 0.992637 245.127 0.995513 122.602 0.980202 122.656
97 9.65 0.995444 252.89 0.997181 126.494 0.98026 126.475
98 9.75 0.998822 260.842 0.996075 130.463 0.97969 130.371
99 9.85 0.99751 268.947 0.997589 134.52 0.980539 134.35
100 9.95 0.998917 277.229 0.996636 138.655 0.99242 138.46
1670000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000386731 7.8125e-05 0.0144665 0.00145508 0 0
17 1.65 0.0047963 0.00117187 0.387178 0.0456152 0 0
18 1.75 0.0354162 0.0102539 1.52252 0.240967 0 0
19 1.85 0.160561 0.05625 1.94384 0.519668 0 0
20 1.95 0.408555 0.18627 1.3162 0.729287 0 0
21 2.05 0.763549 0.454844 0.682345 0.849395 0 0
22 2.15 1.13504 0.894004 0.329947 0.913281 0 0
23 2.25 1.37973 1.47857 0.173343 0.950039 0 0
24 2.35 1.43132 2.14014 0.104293 0.97416 0 0
25 2.45 1.32745 2.80697 0.0838873 0.995254 0.00202336 0.000507813
26 2.55 1.112 3.41213 0.0980966 1.02197 0.222095 0.0608984
27 2.65 0.867795 3.92219 0.162536 1.06979 1.9405 0.630625
28 2.75 0.683273 4.35463 0.309705 1.16791 3.761 1.81965
29 2.85 0.590534 4.75607 0.579373 1.36506 3.06699 2.86098
30 2.95 0.588769 5.1849 0.969971 1.71863 1.66162 3.46539
31 3.05 0.639487 5.68279 1.38118 2.25683 0.873781 3.80516
32 3.15 0.719789 6.28055 1.63285 2.93548 0.576416 4.0443
33 3.25 0.821848 7.00703 1.61911 3.65181 0.497633 4.26406
34 3.35 0.919529 7.87066 1.46285 4.3394 0.522192 4.5091
35 3.45 1.02926 8.89596 1.29003 4.98257 0.582345 4.79891
36 3.55 1.11323 10.0701 1.1705 5.60041 0.673103 5.15355
37 3.65 1.19421 11.4015 1.07541 6.20049 0.753756 5.57336
38 3.75 1.21997 12.8372 1.02648 6.80509 0.844181 6.06965
39 3.85 1.1984 14.3239 1.00749 7.43057 0.923329 6.64184
40 3.95 1.15641 15.8338 1.00879 8.0898 1.03938 7.31977
41 4.05 1.11491 17.3642 1.00951 8.78336 1.1216 8.08887
42 4.15 1.08066 18.9218 1.02109 9.51995 1.1892 8.94504
43 4.25 1.06379 20.5297 1.02124 10.2925 1.25159 9.89008
44 4.35 1.04868 22.1903 1.02614 11.1058 1.28817 10.9089
45 4.45 1.05733 23.9425 1.01895 11.9509 1.30359 11.988
46 4.55 1.05539 25.7709 1.00856 12.8254 1.28671 13.1015
47 4.65 1.05622 27.6821 1.00754 13.7379 1.25216 14.2332
48 4.75 1.03445 29.6352 1.00643 14.6889 1.19925 15.3642
49 4.85 1.02093 31.6449 1.01102 15.685 1.13845 16.4836
50 4.95 1.00723 33.7102 1.02455 16.7363 1.07105 17.5805
51 5.05 0.9904 35.8239 1.03189 17.8385 1.00514 18.652
52 5.15 0.976317 37.9909 1.0349 18.988 0.956815 19.7127
53 5.25 0.964511 40.2155 1.0257 20.1721 0.90703 20.7577
54 5.35 0.952987 42.4981 1.01431 21.388 0.863336 21.7905
55 5.45 0.960626 44.8858 1.00233 22.6349 0.823868 22.8133
56 5.55 0.962916 47.3678 0.987634 23.909 0.8029 23.8471
57 5.65 0.970717 49.9609 0.969553 25.2053 0.790958 24.9025
58 5.75 0.972638 52.6519 0.953636 26.5258 0.800904 26.0095
59 5.85 0.977634 55.4517 0.942491 27.8768 0.831015 27.1983
60 5.95 0.983884 58.3665 0.927044 29.2513 0.866242 28.4804
61 6.05 0.982863 61.3771 0.924987 30.6693 0.917583 29.8844
62 6.15 0.984356 64.4927 0.924744 32.1342 0.95433 31.3932
63 6.25 0.977403 67.6877 0.930124 33.6559 0.996519 33.0204
64 6.35 0.984752 71.0106 0.947427 35.2559 1.03204 34.7599
65 6.45 0.982327 74.4306 0.960588 36.9298 1.06326 36.609
66 6.55 0.985729 77.9697 0.975398 38.6825 1.0855 38.5559
67 6.65 0.987995 81.626 0.996558 40.5283 1.09659 40.5828
68 6.75 0.994998 85.4198 1.00719 42.4503 1.09039 42.6594
69 6.85 1.00055 89.3487 1.01559 44.4463 1.0989 44.8148
70 6.95 1.00214 93.3994 1.03422 46.5386 1.0844 47.0042
71 7.05 1.00094 97.5626 1.04099 48.7057 1.06068 49.2079
72 7.15 1.01558 101.907 1.04449 50.9421 1.04542 51.4419
73 7.25 1.01439 106.369 1.04749 53.248 1.02587 53.696
74 7.35 1.01576 110.961 1.0448 55.6119 1.00625 55.9684
75 7.45 1.01737 115.687 1.04164 58.0333 1.00231 58.2939
76 7.55 1.0215 120.559 1.0356 60.5056 0.985104 60.6411
77 7.65 1.01985 125.554 1.02904 63.0279 0.979991 63.0385
78 7.75 1.0216 130.688 1.02104 65.5963 0.981127 65.5017
79 7.85 1.02129 135.955 1.01039 68.204 0.984032 68.0363
80 7.95 1.01867 141.343 1.00247 70.8576 0.982766 70.6327
81 8.05 1.01237 146.832 0.995521 73.5594 0.986963 73.3061
82 8.15 1.00975 152.445 0.989992 76.3135 0.993185 76.0636
83 8.25 1.00699 158.18 0.986424 79.1254 1.00043 78.9099
84 8.35 1.0009 164.02 0.98393 81.9986 1.00323 81.8337
85 8.45 0.999466 169.992 0.982765 84.9375 1.01193 84.8539
86 8.55 0.99588 176.084 0.985536 87.9548 1.00436 87.9229
87 8.65 0.994691 182.312 0.987211 91.0484 1.01127 91.0857
88 8.75 0.994855 188.686 0.98649 94.2116 1.0132 94.3281
89 8.85 0.990755 195.18 0.993981 97.4722 1.00793 97.6278
90 8.95 0.987333 201.798 0.991919 100.8 1.00486 100.992
91 9.05 0.989167 208.578 0.994219 104.21 0.999148 104.413
92 9.15 0.987395 215.495 0.996631 107.705 0.991979 107.884
93 9.25 0.991011 222.591 0.995499 111.272 0.984055 111.404
94 9.35 0.992947 229.855 0.997844 114.926 0.990165 115.022
95 9.45 0.992553 237.273 0.998732 118.661 0.988187 118.711
96 9.55 0.998453 244.893 1.00139 122.487 0.99023 122.486
97 9.65 1.00031 252.688 1.00033 126.388 0.987011 126.328
98 9.75 1.00218 260.661 1.00052 130.371 0.990313 130.264
99 9.85 0.999497 268.775 0.998308 134.428 0.992751 134.29
100 9.95 1.00335 277.088 1.00044 138.576 0.993652 138.402
1680000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000388611 7.8125e-05 0.0140381 0.00141602 0 0
17 1.65 0.00564675 0.00136719 0.379288 0.0447754 0 0
18 1.75 0.0379294 0.0111133 1.49602 0.23709 0 0
19 1.85 0.148174 0.0536523 1.9101 0.511484 0 0
20 1.95 0.393906 0.179277 1.30906 0.7204 0 0
21 2.05 0.769251 0.45041 0.691976 0.842441 0 0
22 2.15 1.12852 0.887891 0.331729 0.906797 0 0
23 2.25 1.3647 1.46727 0.178781 0.944785 0 0
24 2.35 1.43984 2.13404 0.111019 0.970518 0 0
25 2.45 1.32187 2.79943 0.0923863 0.993799 0.00202222 0.000507813
26 2.55 1.11096 3.40521 0.110255 1.0239 0.208031 0.0571875
27 2.65 0.871423 3.9184 0.175213 1.07555 1.91363 0.620117
28 2.75 0.692902 4.35781 0.324387 1.17854 3.72974 1.80164
29 2.85 0.600589 4.76695 0.585607 1.37821 3.0357 2.83438
30 2.95 0.597876 5.20334 0.972187 1.73332 1.68787 3.44957
31 3.05 0.650818 5.71107 1.39071 2.27632 0.887544 3.79539
32 3.15 0.73519 6.32285 1.6226 2.95201 0.599537 4.04465
33 3.25 0.817403 7.04684 1.61425 3.66761 0.545556 4.28609
34 3.35 0.924698 7.91707 1.46085 4.35566 0.551057 4.54516
35 3.45 1.03259 8.94771 1.30491 5.00753 0.616912 4.85281
36 3.55 1.11172 10.1226 1.16201 5.62217 0.683923 5.21395
37 3.65 1.19192 11.4541 1.08005 6.22604 0.760121 5.63816
38 3.75 1.2208 12.8937 1.03138 6.83475 0.83229 6.12852
39 3.85 1.21725 14.4067 1.01262 7.46469 0.921837 6.70082
40 3.95 1.1652 15.9312 1.01338 8.12822 1.02512 7.37082
41 4.05 1.11437 17.4638 1.01769 8.82878 1.10807 8.13211
42 4.15 1.08241 19.0269 1.02092 9.56667 1.204 9.00055
43 4.25 1.06184 20.6352 1.02934 10.3469 1.25608 9.9509
44 4.35 1.05587 22.3105 1.0249 11.1608 1.28624 10.9702
45 4.45 1.05524 24.0626 1.01797 12.0067 1.29052 12.0405
46 4.55 1.05268 25.8899 1.00935 12.8836 1.28743 13.1568
47 4.65 1.04602 27.7863 1.00283 13.7936 1.25433 14.2925
48 4.75 1.02938 29.7338 1.00983 14.7497 1.18523 15.4125
49 4.85 1.01419 31.7341 1.01298 15.7496 1.13192 16.5276
50 4.95 0.995848 33.78 1.02112 16.7996 1.05108 17.6062
51 5.05 0.978089 35.8716 1.01998 17.8911 0.987237 18.6608
52 5.15 0.972128 38.0335 1.02398 19.0309 0.947666 19.7134
53 5.25 0.965872 40.2657 1.02051 20.2113 0.893479 20.7449
54 5.35 0.95709 42.5627 1.0004 21.4129 0.85628 21.7715
55 5.45 0.959387 44.9521 0.990027 22.647 0.826053 22.7992
56 5.55 0.960112 47.4318 0.974819 23.9071 0.819656 23.8567
57 5.65 0.968738 50.0249 0.962932 25.1971 0.81528 24.9468
58 5.75 0.971467 52.7182 0.953076 26.5195 0.814201 26.0743
59 5.85 0.9765 55.5204 0.939695 27.8691 0.849162 27.2915
60 5.95 0.980458 58.4309 0.934421 29.2574 0.867182 28.5773
61 6.05 0.981953 61.4448 0.926923 30.6813 0.907872 29.9693
62 6.15 0.980462 64.5543 0.934294 32.1643 0.939479 31.4577
63 6.25 0.9813 67.7685 0.941478 33.7078 0.984471 33.0685
64 6.35 0.977355 71.0729 0.946368 35.3093 1.01462 34.7821
65 6.45 0.976565 74.4796 0.969302 37.0016 1.05503 36.6206
66 6.55 0.988472 78.0355 0.976226 38.7593 1.07681 38.5557
67 6.65 0.991454 81.712 0.993782 40.6036 1.09595 40.5856
68 6.75 0.991064 85.4982 1.0062 42.5276 1.10343 42.6914
69 6.85 0.99925 89.4296 1.01852 44.5333 1.10213 44.8573
70 6.95 1.0035 93.494 1.02752 46.616 1.08563 47.0536
71 7.05 1.01201 97.7116 1.03795 48.781 1.06856 49.2781
72 7.15 1.01451 102.06 1.0446 51.022 1.05229 51.5312
73 7.25 1.02107 106.561 1.04573 53.3287 1.03331 53.806
74 7.35 1.02536 111.205 1.04614 55.7003 1.0162 56.1052
75 7.45 1.02584 115.979 1.04174 58.1267 1.00178 58.434
76 7.55 1.02568 120.882 1.03519 60.603 0.984915 60.7854
77 7.65 1.02378 125.905 1.02932 63.1308 0.980788 63.1893
78 7.75 1.01993 131.042 1.02123 65.7048 0.974993 65.6421
79 7.85 1.01863 136.305 1.01624 68.3328 0.982799 68.1786
80 7.95 1.01912 141.706 1.01213 71.0173 0.979511 70.7714
81 8.05 1.01329 147.212 1.00352 73.7463 0.997355 73.4783
82 8.15 1.0057 152.813 0.997128 76.5257 0.999549 76.2591
83 8.25 1.00481 158.547 0.991256 79.357 0.994484 79.0939
84 8.35 0.999571 164.391 0.987867 82.2474 1.00008 82.0143
85 8.45 0.997606 170.363 0.985338 85.1999 1.01557 85.0514
86 8.55 0.996511 176.471 0.983408 88.2168 1.01032 88.1447
87 8.65 0.992884 182.701 0.983339 91.3044 1.01338 91.3203
88 8.75 0.991328 189.064 0.980476 94.4547 1.01636 94.5796
89 8.85 0.989819 195.565 0.981394 97.6804 1.00219 97.8673
90 8.95 0.986906 202.194 0.984084 100.988 1.00143 101.227
91 9.05 0.987561 208.976 0.990666 104.394 0.997012 104.647
92 9.15 0.990146 215.927 0.991927 107.879 0.994037 108.133
93 9.25 0.986354 223.003 0.994568 111.45 0.983025 111.656
94 9.35 0.989796 230.259 0.995766 115.103 0.984651 115.262
95 9.45 0.993049 237.695 0.996107 118.836 0.982738 118.937
96 9.55 0.993845 245.295 0.997193 122.653 0.979443 122.679
97 9.65 0.993442 253.052 0.997365 126.551 0.983469 126.515
98 9.75 0.996239 260.993 0.998241 130.533 0.98056 130.419
99 9.85 1.00085 269.135 0.997557 134.595 0.984403 134.419
100 9.95 1.00144 277.448 1.00045 138.751 0.989096 138.521
1690000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000293164 5.85937e-05 0.0116801 0.00117187 0 0
17 1.65 0.00369422 0.000898438 0.387727 0.0452539 0 0
18 1.75 0.0363126 0.0101758 1.53802 0.241934 0 0
19 1.85 0.157502 0.0551562 1.96534 0.522783 0 0
20 1.95 0.413625 0.186367 1.32255 0.732734 0 0
21 2.05 0.773916 0.457695 0.682944 0.852549 0 0
22 2.15 1.14353 0.898672 0.320288 0.914365 0 0
23 2.25 1.40084 1.49027 0.162316 0.948672 0 0
24 2.35 1.45018 2.15834 0.0985498 0.971396 0 0
25 2.45 1.33328 2.8259 0.08012 0.991475 0.000781387 0.000195313
26 2.55 1.09259 3.4185 0.0979255 1.01806 0.218997 0.0595313
27 2.65 0.833412 3.90668 0.166159 1.06678 1.96277 0.633906
28 2.75 0.665842 4.3267 0.305455 1.16324 3.79929 1.83109
29 2.85 0.580152 4.7198 0.571609 1.3571 3.07565 2.87191
30 2.95 0.58101 5.14162 0.972572 1.71048 1.63857 3.46602
31 3.05 0.640735 5.63885 1.38513 2.24844 0.844916 3.79352
32 3.15 0.717199 6.2325 1.62032 2.91969 0.548553 4.02031
33 3.25 0.813099 6.94893 1.61676 3.63259 0.480763 4.23191
34 3.35 0.924765 7.81459 1.44884 4.31136 0.520613 4.47539
35 3.45 1.02534 8.83262 1.28754 4.95112 0.589469 4.76781
36 3.55 1.12487 10.0151 1.15584 5.55924 0.655585 5.11215
37 3.65 1.18854 11.3359 1.07599 6.15766 0.751398 5.52926
38 3.75 1.21665 12.763 1.0197 6.75629 0.822696 6.01133
39 3.85 1.19643 14.2422 1.00632 7.37898 0.929297 6.58523
40 3.95 1.16581 15.7595 1.00649 8.03459 1.02609 7.25227
41 4.05 1.11312 17.2824 1.02619 8.73727 1.11374 8.0134
42 4.15 1.07904 18.8325 1.02577 9.47477 1.2074 8.8798
43 4.25 1.06639 20.4391 1.02841 10.2502 1.26147 9.82918
44 4.35 1.06079 22.1133 1.02646 11.0611 1.30046 10.8545
45 4.45 1.05884 23.8622 1.01836 11.9029 1.32962 11.9514
46 4.55 1.05566 25.6851 1.01302 12.7784 1.30137 13.0739
47 4.65 1.05352 27.5852 1.00579 13.6862 1.26378 14.2123
48 4.75 1.03661 29.536 1.0168 14.6439 1.20141 15.3416
49 4.85 1.02257 31.5423 1.02065 15.6462 1.14636 16.465
50 4.95 1.00638 33.599 1.02679 16.6964 1.06126 17.5483
51 5.05 0.984755 35.6937 1.02747 17.7903 1.00581 18.617
52 5.15 0.975112 37.8509 1.0285 18.929 0.95214 19.6692
53 5.25 0.968584 40.0776 1.02246 20.1055 0.89485 20.6968
54 5.35 0.964932 42.3813 1.01578 21.3192 0.859968 21.7223
55 5.45 0.961088 44.7622 1.00749 22.5684 0.817583 22.734
56 5.55 0.962243 47.2344 0.982075 23.8311 0.809585 23.773
57 5.65 0.968741 49.8137 0.972485 25.127 0.790066 24.8238
58 5.75 0.972007 52.4942 0.953208 26.4426 0.811828 25.9421
59 5.85 0.97876 55.288 0.93904 27.7841 0.833613 27.1308
60 5.95 0.983769 58.1929 0.929897 29.1584 0.873398 28.4191
61 6.05 0.97967 61.1839 0.927398 30.5755 0.905796 29.8005
62 6.15 0.976278 64.2637 0.925355 32.0365 0.947507 31.2937
63 6.25 0.976818 67.4463 0.932278 33.5568 0.987604 32.901
64 6.35 0.977912 70.7353 0.942475 35.1432 1.02739 34.627
65 6.45 0.977377 74.1268 0.953021 36.7983 1.04972 36.4464
66 6.55 0.980947 77.6371 0.971646 38.5385 1.07441 38.3669
67 6.65 0.984971 81.2703 0.982576 40.3525 1.09077 40.3767
68 6.75 0.989741 85.0317 1.00343 42.261 1.09631 42.4579
69 6.85 0.998975 88.9414 1.01757 44.2542 1.09466 44.5979
70 6.95 1.00382 92.9856 1.02925 46.3297 1.08029 46.7718
71 7.05 1.00578 97.1553 1.03268 48.4723 1.06156 48.97
72 7.15 1.00972 101.461 1.04563 50.7038 1.04918 51.2048
73 7.25 1.01805 105.924 1.04172 52.9896 1.03389 53.4688
74 7.35 1.01886 110.515 1.04712 55.3511 1.01331 55.7495
75 7.45 1.02256 115.249 1.04136 57.7638 1.00049 58.0631
76 7.55 1.02401 120.117 1.0401 60.2388 0.986699 60.4064
77 7.65 1.02262 125.109 1.03512 62.7676 0.983252 62.8038
78 7.75 1.02165 130.227 1.02711 65.3428 0.981676 65.2604
79 7.85 1.02125 135.476 1.01832 67.9622 0.981866 67.7811
80 7.95 1.02409 140.875 1.00862 70.6233 0.990793 70.3902
81 8.05 1.01658 146.369 1.00532 73.3428 0.990592 73.0647
82 8.15 1.01221 151.977 0.997468 76.1086 0.995701 75.8202
83 8.25 1.00744 157.696 0.992135 78.9275 1.00848 78.68
84 8.35 1.00753 163.555 0.986252 81.7979 1.01218 81.6202
85 8.45 1.00035 169.513 0.986921 84.7396 1.00979 84.6241
86 8.55 0.997277 175.593 0.983508 87.7409 1.01422 87.713
87 8.65 0.994224 181.798 0.985693 90.8196 1.0129 90.8705
88 8.75 0.992399 188.135 0.986062 93.9712 1.00829 94.0868
89 8.85 0.988011 194.59 0.989566 97.2066 1.00551 97.3678
90 8.95 0.985533 201.174 0.989279 100.515 0.999097 100.702
91 9.05 0.985954 207.91 0.990359 103.901 0.996884 104.104
92 9.15 0.988992 214.816 0.989533 107.359 0.994368 107.572
93 9.25 0.988652 221.872 0.990225 110.896 0.986648 111.089
94 9.35 0.989749 229.089 0.992777 114.519 0.982986 114.67
95 9.45 0.990665 236.468 0.993737 118.223 0.982084 118.324
96 9.55 0.994296 244.031 0.994847 122.011 0.984177 122.063
97 9.65 0.991783 251.734 0.995038 125.879 0.977779 125.857
98 9.75 0.995453 259.627 0.995051 129.828 0.975476 129.72
99 9.85 0.999341 267.715 0.99465 133.856 0.984583 133.7
100 9.95 0.999813 275.971 0.996349 137.974 0.987476 137.773
1700000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000390572 7.8125e-05 0.0151768 0.00151367 0 0
17 1.65 0.00553108 0.00132813 0.391112 0.0456738 0 0
18 1.75 0.0375376 0.0108594 1.55524 0.243164 0 0
19 1.85 0.155457 0.0549414 1.96324 0.521748 0 0
20 1.95 0.399974 0.180977 1.3599 0.736123 0 0
21 2.05 0.785505 0.454453 0.682328 0.85499 0 0
22 2.15 1.15371 0.89623 0.324267 0.917139 0 0
23 2.25 1.41193 1.48834 0.165824 0.951943 0 0
24 2.35 1.46326 2.1577 0.100528 0.974971 0 0
25 2.45 1.33016 2.8191 0.0798142 0.994844 0.000945889 0.000234375
26 2.55 1.10325 3.41334 0.092044 1.01968 0.219593 0.0593359
27 2.65 0.850385 3.90803 0.155642 1.06501 2.00925 0.643203
28 2.75 0.657093 4.31967 0.299665 1.159 3.81105 1.83559
29 2.85 0.564288 4.69939 0.560063 1.34767 3.11249 2.88164
30 2.95 0.569072 5.10971 0.952502 1.69136 1.65747 3.47836
31 3.05 0.619007 5.58678 1.38376 2.22503 0.843101 3.80289
32 3.15 0.708134 6.16896 1.62272 2.89261 0.545314 4.02688
33 3.25 0.808807 6.87668 1.60918 3.59727 0.462523 4.22914
34 3.35 0.915357 7.7277 1.46018 4.27666 0.478343 4.45137
35 3.45 1.02578 8.73908 1.28285 4.90969 0.537051 4.71602
36 3.55 1.12234 9.91084 1.15783 5.51463 0.623052 5.04105
37 3.65 1.18778 11.2217 1.07044 6.10588 0.717109 5.43645
38 3.75 1.22402 12.6475 1.01296 6.69646 0.825131 5.91664
39 3.85 1.21179 14.1355 1.00011 7.31108 0.935392 6.49043
40 3.95 1.16432 15.6403 0.999409 7.95758 1.02235 7.15055
41 4.05 1.10953 17.1478 1.02487 8.65457 1.11522 7.90738
42 4.15 1.07811 18.6859 1.02299 9.385 1.20529 8.76633
43 4.25 1.06259 20.2757 1.02147 10.1499 1.27626 9.72016
44 4.35 1.05505 21.9294 1.02447 10.9536 1.31429 10.7491
45 4.45 1.05777 23.6644 1.02386 11.7942 1.32895 11.838
46 4.55 1.05842 25.4795 1.01694 12.6671 1.30093 12.9524
47 4.65 1.05474 27.3687 1.01607 13.5779 1.2511 14.0714
48 4.75 1.04532 29.3224 1.01647 14.5286 1.22489 15.2148
